id,customer_pname,customer_name,active,name,partner_code,partner_sub_code,ref,contact_name,position,comment,is_company,customer,supplier,property_payment_term,parent_id,type,use_parent_address,street,street2,zip,city,country_id/id,phone,fax,mobile,email,เขต,กลุ่ม,ชนิดการค้า,category_id,website,user_id
mh_res_partner_2273,โรงเรียน,ท่าตูมประชาเสริมวิทย์,TRUE,โรงเรียน ท่าตูมประชาเสริมวิทย์,,,4149,ผอ.จีระศักดิ์  จันทร์ช่วงโชติ,,ผอ.จีระศักดิ์  จันทร์ช่วงโชติ,TRUE,TRUE,FALSE,30,,Default,FALSE,อ.ท่าตูม จ.สุรินทร์ 32120,,,,,044-591159,,,,ภาคอีสาน,สถานศึกษา,,"ภาคอีสาน,สถานศึกษา",,ศรัณย์พร
mh_res_partner_2274,โรงเรียน,ตรีประชาพัฒนศึกษา,TRUE,โรงเรียน ตรีประชาพัฒนศึกษา,,,9049,ผอ.ปัญญา  หาญอาสา,,ผอ.ปัญญา  หาญอาสา,TRUE,TRUE,FALSE,30,,Default,FALSE,ต.ห้วยยายจิ๋ว อ.เทพสถิต,จ.ชัยภูมิ 36230,,,,,,,,ภาคอีสาน,สถานศึกษา,,"ภาคอีสาน,สถานศึกษา",,ศรัณย์พร
mh_res_partner_2275,โรงเรียน,จัตุรัสวิทยาคาร,TRUE,โรงเรียน จัตุรัสวิทยาคาร,,,9053,อ.มงคล  อนุสนธิ์,ผช.ผอ.,"อ.มงคล  อนุสนธิ์, ผช.ผอ.",TRUE,TRUE,FALSE,30,,Default,FALSE,ต.กุดน้ำใส อ.จัตุรัส,จ.ชัยภูมิ 36130,,,,,,,,ภาคอีสาน,สถานศึกษา,,"ภาคอีสาน,สถานศึกษา",,ศรัณย์พร
mh_res_partner_2276,โรงเรียน,เมืองพญาแลวิทยา,TRUE,โรงเรียน เมืองพญาแลวิทยา,,,9055,อ.ทิวรรณพร ใต้ชัยภูมิ,,อ.ทิวรรณพร ใต้ชัยภูมิ,TRUE,TRUE,FALSE,30,,Default,FALSE,อ.เมือง จ.ชัยภูมิ 36000,,,,,,,,,ภาคอีสาน,สถานศึกษา,,"ภาคอีสาน,สถานศึกษา",,ศรัณย์พร
mh_res_partner_2277,โรงเรียน,โนนคร้อวิทยา,TRUE,โรงเรียน โนนคร้อวิทยา,,,9057,อ.เฉลิมพล  อินทรผล,ผช.ผอ.,"อ.เฉลิมพล  อินทรผล, ผช.ผอ.",TRUE,TRUE,FALSE,30,,Default,FALSE,ต.บ้านขาม อ.จัตุรัส,จ.ชัยภูมิ 36130,,,,044-816064,,,,ภาคอีสาน,สถานศึกษา,,"ภาคอีสาน,สถานศึกษา",,ศรัณย์พร
mh_res_partner_2278,โรงเรียน,มัธยมหนองศาลา,TRUE,โรงเรียน มัธยมหนองศาลา,,,9058,อ.ศราวุธ,,อ.ศราวุธ,TRUE,TRUE,FALSE,30,,Default,FALSE,ต.หนองสังข์ อ.แก้งคร้อ,จ.ชัยภูมิ 36150,,,,044-861852,,,,ภาคอีสาน,สถานศึกษา,,"ภาคอีสาน,สถานศึกษา",,ศรัณย์พร
mh_res_partner_2279,โรงเรียน,เจียงทองพิทยาคม,TRUE,โรงเรียน เจียงทองพิทยาคม,,,9059,อ.วาสนา  นาเสถียร,,อ.วาสนา  นาเสถียร,TRUE,TRUE,FALSE,30,,Default,FALSE,ต.บ้านเชียง อ.ภักดีชุมพล,จ.ชัยภูมิ 36260,,,,,,,,ภาคอีสาน,สถานศึกษา,,"ภาคอีสาน,สถานศึกษา",,ศรัณย์พร
mh_res_partner_228,บริษัท,คลาสิคสแกน จำกัด,TRUE,บริษัท คลาสิคสแกน จำกัด,,,866,,,,TRUE,TRUE,FALSE,30,,Default,FALSE,469 ถนนพระราม3 แขวงบางโคล่,เขตบางโคล่ เขตบางคอแหลม กรุงเทพฯ 10120,,,,22917575,22911177,,,กรุงเทพฯ,ร้านค้าเครื่องเขียน,ขายปลีก,"กรุงเทพฯ,ร้านค้าเครื่องเขียน,ขายปลีก",,กุมุทณา
mh_res_partner_2280,โรงเรียน,หนองบัวระเหววิทยาคาร,TRUE,โรงเรียน หนองบัวระเหววิทยาคาร,,,9060,ผอ.เศ  เศรษฐตานนท์,,ผอ.เศ  เศรษฐตานนท์,TRUE,TRUE,FALSE,30,,Default,FALSE,อ.หนองบัวระเหว จ.ชัยภูมิ 36250,,,,,044-897109,,,,ภาคอีสาน,สถานศึกษา,,"ภาคอีสาน,สถานศึกษา",,ศรัณย์พร
mh_res_partner_2281,โรงเรียน,สุนทรวัฒนา,TRUE,โรงเรียน สุนทรวัฒนา,,,3868,อ.กัญญา  จ้อนเมือง,ผอ.,"อ.กัญญา  จ้อนเมือง, ผอ.",TRUE,TRUE,FALSE,30,,Default,FALSE,อ.เมือง จ.ชัยภูมิ 36000,,,,,,,,,ภาคอีสาน,สถานศึกษา,,"ภาคอีสาน,สถานศึกษา",,ศรัณย์พร
mh_res_partner_2282,โรงเรียน,กวางโจนศึกษา,TRUE,โรงเรียน กวางโจนศึกษา,,,9063,อ.สุขสันต์  สมมะโน,ครู,"อ.สุขสันต์  สมมะโน, ครู",TRUE,TRUE,FALSE,30,,Default,FALSE,อ.ภูเขียว จ.ชัยภูมิ 36110,,,,,"044-861670 ,05-0237443",,,,ภาคอีสาน,สถานศึกษา,,"ภาคอีสาน,สถานศึกษา",,ศรัณย์พร
mh_res_partner_2283,โรงเรียน,ชุมชนบ้านแก้งคร้อหนองไผ่,TRUE,โรงเรียน ชุมชนบ้านแก้งคร้อหนองไผ่,,,4179,อ.สถิตย์  ศรีวิพัฒน์,,อ.สถิตย์  ศรีวิพัฒน์,TRUE,TRUE,FALSE,30,,Default,FALSE,ต.ช่องสามหมอ อ.แก้งคร้อ,จ.ชัยภูมิ 36150,,,,"044-881078,831340",,,,ภาคอีสาน,สถานศึกษา,,"ภาคอีสาน,สถานศึกษา",,ศรัณย์พร
mh_res_partner_2284,โรงเรียน,ปู่ด้วงศึกษาลัย,TRUE,โรงเรียน ปู่ด้วงศึกษาลัย,,,9068,อ.สุปัฎ  สมัตถะ,,อ.สุปัฎ  สมัตถะ,TRUE,TRUE,FALSE,30,,Default,FALSE,ต.ช่างสามหมอ อ.คอนสวรรค์,จ.ชัยภูมิ 36140,,,,07-8682171,,,,ภาคอีสาน,สถานศึกษา,,"ภาคอีสาน,สถานศึกษา",,ศรัณย์พร
mh_res_partner_2285,โรงเรียน,ห้วยแย้วิทยา,TRUE,โรงเรียน ห้วยแย้วิทยา,,,9069,อ.สิทธพร  บำเพ็ญเพียร,ผอ.,"อ.สิทธพร  บำเพ็ญเพียร, ผอ.",TRUE,TRUE,FALSE,30,,Default,FALSE,ต.ห้วยแย้ อ.หนองบัวระเหว,จ.ชัยภูมิ 36250,,,,,,,,ภาคอีสาน,สถานศึกษา,,"ภาคอีสาน,สถานศึกษา",,ศรัณย์พร
mh_res_partner_2286,โรงเรียน,หนองบัวแดงวิทยา,TRUE,โรงเรียน หนองบัวแดงวิทยา,,,9070,,,,TRUE,TRUE,FALSE,30,,Default,FALSE,ต.หนองบัวแดง อ.หนองบัวแดง,จ.ชัยภูมิ 36210,,,,"044-835992,871018,872495",,,,ภาคอีสาน,สถานศึกษา,,"ภาคอีสาน,สถานศึกษา",,ศรัณย์พร
mh_res_partner_2287,โรงเรียน,เนินสง่าวิทยา,TRUE,โรงเรียน เนินสง่าวิทยา,,,9071,อ.สำรวย  พรโสภณ,,อ.สำรวย  พรโสภณ,TRUE,TRUE,FALSE,30,,Default,FALSE,ต.หนองฉิม อ.เนินสง่า,จ.ชัยภูมิ 36130,,,,"044-861417,846117",06-1455998,,,ภาคอีสาน,สถานศึกษา,,"ภาคอีสาน,สถานศึกษา",,ศรัณย์พร
mh_res_partner_2288,โรงเรียน,บ้านหนองฉิม(สิงห์จันทร์บำรุง),TRUE,โรงเรียน บ้านหนองฉิม(สิงห์จันทร์บำรุง),,,4181,อ.สมบุญ  พิไลเล,,อ.สมบุญ  พิไลเล,TRUE,TRUE,FALSE,30,,Default,FALSE,ต.หนองฉิม อ.เนินสง่า,จ.ชัยภูมิ 36130,,,,044-846410,,,,ภาคอีสาน,สถานศึกษา,,"ภาคอีสาน,สถานศึกษา",,ศรัณย์พร
mh_res_partner_2289,โรงเรียน,มัธยมชัยมงคลรังงาม,TRUE,โรงเรียน มัธยมชัยมงคลรังงาม,,,9072,อ.สุภาภรณ์  นิสมัยหาญ,,อ.สุภาภรณ์  นิสมัยหาญ,TRUE,TRUE,FALSE,30,,Default,FALSE,ต.รังงาม อ.เนินสง่า,จ.ชัยภูมิ 36130,,,,"044-823032, 09-9491568",,,,ภาคอีสาน,สถานศึกษา,,"ภาคอีสาน,สถานศึกษา",,ศรัณย์พร
mh_res_partner_229,มูลนิธิ,คิง เพาเวอร์,TRUE,มูลนิธิ คิง เพาเวอร์,,,167,,,,TRUE,TRUE,FALSE,0,,Default,FALSE,เลขที่ 8 ถนนรางน้ำ แขวงพญาไท,เขตราชเทวี กรุงเทพฯ 10400,,,,,,,,กรุงเทพฯ,ร้านค้าเครื่องเขียน,ขายปลีก,"กรุงเทพฯ,ร้านค้าเครื่องเขียน,ขายปลีก",,กุมุทณา
mh_res_partner_2290,โรงเรียน,สระพังวิทยาคม,TRUE,โรงเรียน สระพังวิทยาคม,,,9073,อ.พัชนี  มหาโพธิ์,,อ.พัชนี  มหาโพธิ์,TRUE,TRUE,FALSE,30,,Default,FALSE,อ.บ้านแท่น จ.ชัยภูมิ 36190,,,,,044-861857,,,,ภาคอีสาน,สถานศึกษา,,"ภาคอีสาน,สถานศึกษา",,ศรัณย์พร
mh_res_partner_2291,โรงเรียน,คอนสารวิทยาคม,TRUE,โรงเรียน คอนสารวิทยาคม,,,9074,อ.ประสิทธิ์,,อ.ประสิทธิ์,TRUE,TRUE,FALSE,30,,Default,FALSE,อ.คอนสาร จ.ชัยภูมิ 36180,,,,,044-877105,,,,ภาคอีสาน,สถานศึกษา,,"ภาคอีสาน,สถานศึกษา",,ศรัณย์พร
mh_res_partner_2292,โรงเรียน,บำเหน็จณรงค์วิทยาคม,TRUE,โรงเรียน บำเหน็จณรงค์วิทยาคม,,,9081,อ.สมพิศ  จิตดำรงค์,ผอ.,"อ.สมพิศ  จิตดำรงค์, ผอ.",TRUE,TRUE,FALSE,30,,Default,FALSE,ต.บ้านชวน อ.บำเหน็จณรงค์,จ.ชัยภูมิ 36160,,,,"044-859249,01-8796719",,,,ภาคอีสาน,สถานศึกษา,,"ภาคอีสาน,สถานศึกษา",,ศรัณย์พร
mh_res_partner_2293,โรงเรียน,กุดตุ้มวิทยา,TRUE,โรงเรียน กุดตุ้มวิทยา,,,9082,อ.เติม  แสงไทยารักษ์,ผอ.,"อ.เติม  แสงไทยารักษ์, ผอ.",TRUE,TRUE,FALSE,30,,Default,FALSE,ต.กุดตุ้ม อ.เมือง,จ.ชัยภูมิ 36000,,,,044-823029,,,,ภาคอีสาน,สถานศึกษา,,"ภาคอีสาน,สถานศึกษา",,ศรัณย์พร
